x,y
-10.11306,-19.003979
-11.368675,-19.856392
40.604214,21.992018
41.75958,22.653051
27.496782,-0.84207094
41.702152,22.685452
41.46917,21.269733
41.704548,22.68006
41.298767,23.08338
-37.14125,-24.970827
-3.9746892,-20.066767
-35.092102,-24.57215
37.480255,15.691241
-43.132587,-28.58927
-7.922412,-21.908186
-42.11089,-27.783384
45.136505,19.362656
-34.218155,-27.224655
-49.75305,-21.661642
-10.987421,-14.185537
-49.63322,-20.321848
34.50461,27.87943
-49.89137,-21.024696
-41.905754,-15.85716
-40.723064,-27.04835
-9.404038,-24.990278
-39.617065,-27.308876
43.742607,18.0791
-35.146156,-28.591967
-38.244343,-30.611292
-47.04762,-16.55383
-10.594339,-11.789489
-48.25112,-17.277437
37.39233,30.557362
-47.59086,-16.950617
-43.17421,-15.883468
-49.44017,-10.91232
-11.624745,-20.333797
42.330265,22.748493
-36.444324,-24.814678
-42.324062,-28.609777
-40.36237,-27.597717
-36.304974,-7.1436286
-3.3485694,-6.3179946
-36.000824,-8.220747
-37.013485,-7.2707033
22.878942,20.143547
-36.15623,-8.183914
-31.416187,-6.488006
-34.107147,-9.301317
-38.60756,-1.7865834
-33.7125,-10.326996
-42.032387,-3.4539704
-43.815315,-30.037235
-9.411996,-23.105455
-43.17818,-31.557726
41.731487,17.470531
-32.430073,-27.458735
-40.671257,-32.569946
-38.645523,-33.243073
-43.21009,-30.526508
-33.23555,-9.086154
-47.065643,-20.357836
-13.432855,-12.722887
-48.008205,-19.338703
36.78377,26.546658
-47.323597,-19.752123
-42.470562,-16.42004
-52.381527,-11.776486
-48.190853,-13.256385
-40.09971,-5.1695557
-10.976084,-21.340405
-42.471615,-25.867191
42.98549,21.284409
-35.597275,-25.940573
-41.055183,-29.636278
-39.438046,-28.787462
-34.80293,-8.831754
-41.89557,-31.265265
-51.55659,-18.571531
-13.450456,-14.815308
-50.11486,-18.23942
38.801792,28.079582
-50.85298,-18.366203
-42.448425,-15.710054
-54.467247,-13.361976
-50.199574,-14.841821
-37.849144,-4.1272645
-52.693966,-15.619868
-44.9079,-27.00518
-10.497857,-20.669588
-42.895306,-25.284533
42.269646,21.673517
-36.152737,-25.625895
-41.700123,-29.10713
-40.054943,-28.329493
-35.27195,-8.772698
-42.420048,-30.71391
-43.063183,-27.043394
-11.757798,-18.956327
41.222626,23.661144
-36.70345,-24.218729
-50.34075,-20.93342
-47.834106,-16.546827
-36.66825,-8.364971
-47.114883,-19.413696
-51.012077,-17.946934
-12.007039,-19.649687
41.9818,23.389997
-49.859303,-21.03844
-47.553394,-16.982716
-36.013866,-8.001248
-47.36135,-19.774801
-50.833447,-18.418917
-45.265423,-26.288036
-45.035423,-25.227598
-11.493241,-19.833101
-45.043053,-25.225414
-43.471466,-24.820831
-45.037945,-25.227104
41.78481,22.785328
-45.13914,-24.74038
-36.54497,-24.76187
-42.41862,-28.471312
-49.833714,-21.058231
-40.450977,-27.518911
-47.566128,-17.023537
-44.799686,-25.337627
-36.009785,-8.255535
-43.23734,-30.424198
-47.296684,-19.814775
-43.43609,-26.467333
-50.79431,-18.435625
-44.25103,-26.206182
-45.65404,-24.407166
-45.661865,-25.124916
