1,2,3,4,5,6,7,8,9,10,11,start,end,code,biao
3,6,9,11,13,15,18,21,24,28,33,4,-37.8,ttjy4cwz,17
3,6,9,11,13,15,18,21,24,28,35,25.51,-15.89,uabw3inx,17
3,6,9,11,13,15,17,21,24,27,33,-44.2,-84.2,mzj836b0,17
3,6,9,11,13,15,17,21,24,28,35,11.32,-25.56,h3fu78yg,17
3,6,9,11,13,15,19,21,23,28,35,45.1,8.52,1csmmf08,17
3,7,10,11,14,16,17,21,23,28,31,97.9,65.53,lxt7o6sm,17
3,7,10,11,13,15,17,21,24,28,30,116.3,83.96,4hjk8ew7,17
3,7,10,12,14,16,17,21,23,28,34,68.91,38.86,8b7ikkdg,17
3,8,10,11,13,15,17,21,24,28,35,27.17,-2.43,42bbeqpm,17
3,7,10,11,14,15,17,21,23,28,30,83.8,54.8,jj2wn94h,17
3,6,9,11,13,15,20,21,23,28,31,-219.6,-247.8,dz4i0852,17
3,6,9,11,13,15,17,21,23,28,31,-236.56,-264.36,92ybpwat,17
3,8,10,11,13,15,17,21,24,28,32,-232.2,-256.2,qyyocas4,17
3,6,9,11,13,15,17,21,23,28,34,-193.6,-216,zca7zxyf,17
3,7,10,11,14,16,17,21,24,28,33,107.96,92.36,tl39jvsk,17
3,6,9,11,13,15,17,21,23,28,35,-56.7,-65.5,biqw1l36,17
3,6,9,11,13,15,17,21,23,28,31,-203.84,-212.04,1v3nqxwb,17
3,8,10,11,14,16,17,21,23,28,35,211.4,240.6,z2rsp6um,17
3,6,10,11,14,16,17,21,26,28,31,41.91,-409.35,lmp9ngf4,17
3,6,9,11,13,15,18,21,25,28,33,-43.13,-107.53,0mrw3gqi,17
3,8,10,11,13,15,17,21,25,28,35,-241.4,-270.8,m0rj3925,17
3,6,9,11,13,15,17,21,24,27,30,-167.4,-182.2,edydbr11,17
3,8,10,11,13,15,17,21,26,27,29,-324.4,-342.4,cn2055xk,17
3,6,9,11,13,15,19,21,24,27,31,-430,-460,otvnb5te,17
3,8,10,11,13,15,17,21,26,27,31,-202.5,-226.3,8cyh64c7,17
3,6,9,11,13,15,17,21,24,27,31,-342.3,-349.5,e4uy9bw2,17
3,6,9,11,13,15,18,21,23,27,35,-87.28,-87.08,t7uhl32a,17
3,6,9,11,13,15,18,21,25,27,35,-329,-352.2,wak4ycex,17
3,6,9,11,13,15,19,21,24,27,31,-151.97,-173.77,96b2y1fq,17
3,6,9,11,13,15,20,21,24,27,33,-155.6,-171.4,xcoc0hf4,17
3,6,9,11,13,15,18,21,23,27,30,-0.08,3.46,n26lbqa5,17
3,6,9,11,13,15,18,21,24,27,33,-302.3,-297.7,zuqpu1wo,17
3,6,9,11,13,15,19,21,23,27,33,-137,-128,11qpbunz,17
3,6,9,11,13,15,18,21,24,27,35,-162.4,-180.2,unioj1gy,17
3,6,9,11,13,15,18,21,24,27,35,-283.6,-283.6,ot3r1xw1,17
3,6,9,11,13,15,18,21,26,27,35,-26.98,-73.78,sqfmjhqp,17
3,6,9,11,13,15,18,21,25,27,35,-132.8,-146.8,6xnpwopr,17
3,6,9,11,13,15,18,21,24,27,33,-200.4,-212,yl8zd4ee,17
3,6,9,11,13,15,17,21,24,27,31,-97.6,-106.6,awima2e6,17
3,6,9,11,13,15,18,21,24,27,35,-263.7,-268.1,i6lqx8ts,17
3,6,9,11,13,15,18,21,24,27,34,-62.45,-63.85,dxl7j2a8,17
3,8,10,11,13,15,17,21,24,27,31,-14.7,-11.9,s9ck61wv,17
3,8,10,11,13,15,17,21,23,27,35,-125.99,-110.99,z668vjdm,17
3,6,9,11,13,15,19,21,26,27,30,-250.3,-301.2,jyf560kk,17
3,6,9,11,13,15,19,21,23,27,31,-370,-366.1,2ygzmnz9,17
3,6,9,11,13,15,17,21,23,27,34,-205.6,-185.5,my8o7lk6,17
3,7,10,11,14,16,17,21,26,27,35,71.56,41.44,yaiqosbx,17
3,6,9,11,13,15,17,21,25,27,31,-155.3,-177.1,7dv78fh8,17
3,7,10,11,14,16,17,21,24,27,34,45.25,28.24,48l4ehb6,17
3,6,9,11,13,15,18,21,24,27,35,-70.96,-84.55,51cbn7o1,17
3,6,9,11,13,15,18,21,24,27,35,-16,-29,519slsew,17
3,6,9,11,13,15,18,21,24,27,33,-240.8,-251.8,7u0jmbd5,17
3,6,9,11,13,15,18,21,24,27,31,-131.93,-134.53,0005b37f,17
3,6,9,11,13,15,17,21,24,27,32,-123,-121.6,sqajrww1,17
3,8,10,11,13,15,17,21,24,27,35,-135.4,-131.6,odyzp5vx,17
3,6,9,11,13,15,18,21,24,27,30,-86.38,-82.41,0nu0s221,17
3,6,9,11,13,15,17,21,23,27,33,-271.9,-257.1,qrj0woux,17
3,6,9,11,13,15,17,21,24,27,29,-179.2,-183.2,9jhn3kb4,17
4,7,10,12,14,16,17,21,25,27,35,5.36,2.43,njz0vu08,17
4,7,10,12,14,16,17,21,24,27,33,129.56,91.37,4de7ayta,17
4,6,9,11,13,15,20,21,25,27,35,-43.6,-71.8,j1e40ha7,17
4,6,9,11,13,15,19,21,24,27,33,-83.75,-108.3,lgomy8eq,17
4,6,9,11,13,15,17,21,25,27,30,-262.9,-277.3,t9m6tgki,17
4,6,9,11,13,15,19,21,24,27,32,-40.52,-46.32,awof1evv,17
4,6,9,11,13,15,20,21,24,27,35,-95,-97.6,c3206739,17
4,8,10,11,14,16,17,21,24,27,34,24.25,22.6,qdpt3asx,17
4,8,10,11,14,16,17,21,24,27,34,32.72,36.57,gfrptkuf,17
4,6,9,11,13,15,17,21,24,27,35,-290.3,-285.5,tzn75yhk,17
4,8,10,11,13,15,17,21,24,27,35,-18.2,-12.2,6gir6eim,17
4,8,10,11,13,15,17,21,24,27,35,-55.2,-48,410e0tw2,17
4,6,9,11,13,15,18,21,24,27,35,-213.1,-205.3,pr11yrv8,17
4,6,9,11,13,15,18,21,23,27,33,-211,-195.8,nil7z8nt,17
4,8,10,11,13,15,17,21,24,27,35,-81,-58.6,3mrhtpe3,17
4,7,10,11,14,16,17,21,26,27,31,123.3,93.17,0j3nkqts,17
4,6,9,11,13,15,18,21,25,27,35,-84.5,-103.2,gxr64i8r,17
4,6,9,11,13,15,17,21,25,27,31,-208.8,-213.5,uvakwdur,17
4,6,9,11,13,15,18,21,24,27,33,-206.7,-201.4,zyy7lwna,17
4,6,9,11,13,15,17,21,25,27,34,-104.34,-136.92,wc6s9dsl,17
4,7,10,12,14,16,17,21,24,27,35,101.87,73.12,6ac48e1h,17
4,7,10,11,14,16,17,21,23,27,35,105.87,87.19,p7c86bd0,17
4,7,10,11,14,16,17,21,24,27,35,326.05,312.4,1pxzy631,17
4,8,10,12,14,16,17,21,25,27,32,62.56,50.68,tg2aszys,17
4,8,10,12,14,16,17,21,26,27,31,71.08,59.68,hq6lddx8,17
4,6,9,11,13,15,19,21,25,27,34,-116.1,-127.1,x6cv314a,17
4,8,10,11,14,16,17,21,26,27,31,57.53,51.27,jwxxxv7d,17
4,6,9,11,13,15,17,21,24,27,35,-160.1,-165.5,d39a3neo,17
4,7,10,12,14,16,17,21,24,27,31,103.08,102.76,y5lufa6m,17
4,6,9,11,13,15,18,21,24,27,31,-171.1,-170.3,i3wgnab9,17
4,8,10,11,14,16,17,21,24,27,35,75,76.8,7voc4ywi,17
4,8,10,11,13,15,17,21,25,27,35,-47.4,-44.8,jicuopmz,17
4,6,9,11,13,15,18,21,24,27,35,-75.88,-66.68,4qopg1ub,17
4,8,10,12,14,16,17,21,24,27,35,18.2,28.55,i6gy2wgj,17
4,8,10,11,13,15,17,21,24,27,31,-114.94,-104.34,2be0jkh2,17
4,8,10,11,13,15,17,21,24,27,33,-196.6,-185,8yww2xfk,17
4,7,10,11,14,16,17,21,24,27,34,41.22,53.3,fkw475f4,17
4,8,10,11,13,15,17,21,23,27,35,-83.6,-69.6,j4rjykeb,17
4,6,9,11,13,15,17,21,23,27,30,-112.9,-98.3,i3ugntg2,17
4,6,9,11,13,15,18,21,23,27,35,-298.5,-279.5,vywegvat,17
4,8,10,11,13,15,17,21,24,27,32,-169.2,-149.8,3vpcaply,17
4,8,10,11,14,16,17,21,23,27,31,-6.4,13.58,ody1m92z,17
4,8,10,12,14,16,17,21,23,27,35,117.52,146.8,kgm6ppuo,17
4,8,10,11,14,16,17,21,24,27,35,125.72,169.72,rjsd3agm,17
4,7,10,11,14,16,17,21,24,27,35,52.07,67.2,k1bp6zpx,17
4,8,10,11,13,15,17,21,24,27,35,-24.4,-4.2,1qzlh5mu,17
4,7,10,12,14,16,17,21,24,27,35,291.31,157.68,hk4udpqv,17
4,6,9,11,13,15,20,21,26,27,31,-29.15,-80.75,w3icbwph,17
4,7,10,12,14,15,17,21,24,27,35,94.79,44.57,przvq4kq,17
4,7,10,12,14,16,17,21,26,27,35,163.7,123.41,jwexfmub,17
4,6,9,11,13,15,17,21,26,27,35,-132.6,-165.8,uefnt3zt,17
4,6,9,11,13,15,19,21,25,27,35,-46.81,-75.81,mdt16lqz,17
4,6,9,11,13,15,19,21,26,27,33,-75.5,-102.5,ds12f176,17
4,7,10,11,14,16,17,21,24,27,33,85.23,73.31,c7k2ws0c,17
4,7,10,11,14,16,17,21,23,27,31,25.15,13.85,4qo41x6y,17
4,7,10,11,14,16,17,21,25,27,31,64.82,56.7,luq8s82b,17
4,6,9,11,13,15,19,21,24,27,35,-37.83,-44.49,xp91b3qj,17
4,7,10,11,14,16,17,21,24,27,35,21.04,18.02,z873r4vo,17
4,7,10,11,14,16,17,21,25,27,35,50.5,52.65,5kipyxnx,17
4,8,10,11,13,15,17,21,25,27,35,-15.3,-12.7,n1yognqv,17
4,6,9,11,13,15,17,21,24,27,34,-44.33,-41.64,0ff2742h,17
4,8,10,11,14,16,17,21,23,27,35,101.22,104.8,iuy2mq1n,17
4,6,9,11,13,15,17,21,24,27,35,-13.33,-9.12,nxc2bm09,17
4,7,10,12,14,16,17,21,24,27,31,67.96,72.97,8g2iaxf0,17
4,8,10,12,14,16,17,21,24,27,34,53.47,59.36,4c16txm9,17
4,8,10,11,14,16,17,21,26,27,35,68.3,78.3,dnwj15ee,17
4,6,9,11,13,15,18,21,24,27,33,-161.6,-150.2,t30mf55p,17
4,8,10,11,13,15,17,21,24,27,35,-103.6,-91.4,o6m81rh2,17
4,7,10,11,14,16,17,21,23,27,31,45.71,62.99,ubop1qmx,17
4,8,10,11,13,15,17,21,23,27,31,-75.3,-56.9,hdp578ga,17
4,7,10,12,14,16,17,21,24,27,31,35.15,54.59,z4v1vnsp,17
4,7,10,11,14,16,17,21,24,27,33,11.57,31.79,68araqh7,17
4,7,10,11,14,16,17,21,26,27,33,437.67,459.2,v74p7xt0,17
4,6,9,11,13,15,19,21,23,27,33,-224.9,-201.7,bysqs2ac,17
4,7,10,12,14,16,17,21,24,27,35,45.23,68.77,kxq00qk5,17
4,7,10,11,14,16,17,21,23,27,33,57.31,81.8,s1ftoyto,17
4,7,10,11,14,16,17,21,24,27,31,101.41,137.72,3di9vioo,17
4,8,10,12,14,16,17,21,24,27,35,48.85,92.11,jj25twuw,17
4,6,9,11,13,15,18,21,25,27,33,-37.7,-55.9,0h6a0xq8,17
4,8,10,11,14,16,17,21,24,27,31,27.45,11.54,0jkf3488,17
4,6,9,11,13,15,18,21,24,27,35,-34.63,-42.63,drsd3gfr,17
4,7,10,12,14,16,17,21,26,27,35,256,136.7,qslltb0b,17
4,8,10,12,14,16,17,21,24,27,32,110.23,40.22,x6zxi4xg,17
4,7,10,12,14,16,17,21,24,27,31,282.08,216.34,6l4hmpzv,17
4,8,10,12,14,16,17,21,25,27,31,139.64,77.46,k93onftx,17
4,7,10,11,14,16,17,21,26,27,33,182.22,127.6,rfnis2ed,17
4,7,10,12,14,16,17,21,24,27,32,190.83,141.73,nq2n4d1a,17
4,6,9,11,13,15,18,21,26,27,35,-29,-74.02,9i73mzxn,17
4,6,9,11,13,15,18,21,26,27,35,-126.3,-157.1,c1h7bw1a,17
4,6,9,11,13,15,17,21,26,27,34,-54.47,-80.46,0g7sv439,17
4,7,10,11,14,16,17,21,25,27,32,165.81,140.15,pdtmhm69,17
4,6,9,11,13,15,19,21,25,27,35,-97.42,-112.02,kibuds7n,17
4,6,9,11,13,15,18,21,24,27,35,-59.14,-68.92,ufku1mka,17
4,7,10,11,14,16,17,21,26,27,32,63.89,57.21,8s1edw15,17
4,6,9,11,13,15,20,21,24,27,35,-165.13,-171.13,y7ezhr8w,17
4,7,10,11,14,16,17,21,25,27,35,237.17,231.55,nxlvuopa,17
4,7,10,12,14,16,17,21,25,27,35,7,3.41,tgyt0okw,17
4,7,10,11,14,16,17,21,24,27,35,67.7,65.4,57n9cs6z,17
4,6,9,11,13,15,17,21,25,27,29,-47.35,-47.24,fh8ly4jj,17
4,7,10,12,14,16,17,21,24,27,35,19.9,29.56,lqy09jik,17
4,7,10,11,14,16,17,21,24,27,35,60.7,70.53,yofqpucq,17
4,6,9,11,13,15,19,21,24,27,29,-52.32,-42.32,iuanzkch,17
4,7,10,11,14,16,17,21,24,27,29,131.79,150.76,m9hu5tku,17
4,7,10,12,14,16,17,21,24,27,33,3.57,25.05,4alcifnr,17
4,7,10,11,14,16,17,21,23,27,35,107.14,130.5,4wv5tk4v,17
4,7,10,11,14,16,17,21,24,27,35,42.34,67.03,s270rho2,17
4,7,10,12,14,16,17,21,24,27,30,47.96,74.01,z0rxrnnq,17
4,7,10,11,14,16,17,22,25,27,35,59.33,140.9,h78j7j8m,17
4,7,10,11,14,16,17,21,23,27,35,58.51,72.35,5zc86wny,17
4,8,10,12,14,16,17,21,24,27,31,49.4,63.57,qctopukw,17
4,6,9,11,13,15,18,21,23,27,35,-71.9,-43.7,fpeptlxo,17
5,6,9,11,13,15,17,21,24,27,35,-130.28,-123.78,d5t88opp,17
5,6,9,11,13,15,18,21,23,27,33,-294.4,-263.5,g84r969y,17
5,6,9,11,13,15,18,21,24,27,35,-71.4,-76.9,kn4swjew,17
5,7,10,12,14,16,17,21,23,27,31,120.04,81,dqtauj4v,17
5,7,10,11,14,16,17,21,25,27,35,121.01,122.3,9t5yap6j,17
5,8,10,11,13,15,17,21,24,27,30,-65.35,-47.35,w9vla1hv,17
5,8,10,12,14,16,17,21,24,27,33,2772.79,1630.95,szjrd90v,17
5,7,10,12,14,16,17,21,23,27,35,134.32,56.65,cfdf5lmg,17
5,7,10,11,14,15,17,21,23,27,32,70.21,3.58,ytgj1t65,17
5,7,10,11,14,16,17,21,26,27,34,48.58,15.65,jbz1y5sl,17
5,7,10,11,14,16,17,21,26,27,32,75.78,57.6,hksrzrsd,17
5,7,10,11,14,16,17,21,26,27,31,196.24,180.47,6e0ikkw9,17
5,7,10,12,14,16,17,21,26,27,35,61.72,51.17,kudii6oy,17
5,8,10,11,14,16,17,21,25,27,29,30.54,28.69,p1dzzr2s,17
5,6,9,11,13,15,18,21,24,27,35,-81.89,-82.73,ag8yu9h7,17
5,7,10,11,14,16,17,21,25,27,33,81.07,82.22,7rmwik5s,17
5,8,10,11,14,16,17,21,24,27,35,68.25,74.08,26ovv9nz,17
5,8,10,11,14,16,17,21,24,27,34,42,54.6,kesgwead,17
5,7,10,11,14,16,17,21,23,27,35,67.65,81.69,387fhffi,17
5,8,10,11,13,15,17,21,24,27,35,-67,-45.8,o73qrv2n,17
5,6,9,11,13,15,17,21,24,27,30,-94.5,-72.7,g7uoijja,17
5,7,10,11,14,15,17,21,24,27,31,145.23,167.43,074xligf,17
5,6,9,11,13,15,17,21,24,27,30,-31,-6,037gym6i,17
5,7,10,12,14,16,17,21,24,27,35,8.49,37.6,8uqq7nj7,17
5,8,10,11,14,16,17,21,23,27,31,-16,15.3,0k6r6bgl,17
5,7,10,11,14,16,17,21,24,27,35,98.96,131.11,u1m4seev,17
5,8,10,12,14,16,17,21,24,27,31,244.75,297.12,ktiz1h1g,17
5,8,10,11,14,16,17,21,23,27,35,141.41,201.31,2dxnce3p,17
5,8,10,11,14,16,17,21,25,27,35,53.87,53.03,g91ye1x3,17
5,6,9,11,13,15,20,21,24,27,35,-95.2,-102.2,plvgf0eg,17
5,6,9,11,13,15,19,21,24,27,31,-25.7,-23.1,dot3hb5e,17
5,6,9,11,13,15,18,21,24,27,35,-183.4,-180,b0je0mwr,17
5,6,9,11,13,15,18,21,24,27,35,-99.7,-86.5,9cikjguk,17
5,8,10,11,14,16,17,21,24,27,35,218.12,237.91,d6harnae,17
5,6,9,11,13,15,17,21,23,27,33,-51.9,-18.3,n9hxv5lk,17
5,8,10,11,14,16,17,21,24,27,31,117.45,135.31,cclaxe7w,17
5,7,10,11,14,16,17,21,23,27,29,26.8,-76.1,nn97tpch,17
5,6,9,11,13,15,17,21,25,27,35,-52.44,-55.04,tkz7zh9u,17
5,7,10,11,14,16,17,21,24,27,34,1976.25,1264.86,pva278uh,17
5,7,10,11,14,16,17,21,26,27,33,90.8,12.16,n580gnmu,17
5,6,10,12,14,16,17,21,24,27,30,144.2,116.27,jbfzncen,17
5,6,9,11,13,15,18,21,24,27,31,-27.68,-35.5,t5fns0sq,17
5,7,10,12,14,16,17,21,24,27,35,10,7.8,hb9e1b5f,17
5,7,10,11,14,16,17,21,26,27,35,82.48,85.28,0cpchq58,17
5,7,10,11,14,16,17,21,23,27,32,160.32,164.24,1yemb6kz,17
5,8,10,12,14,16,17,21,23,27,34,98,104.16,3c7rd5ya,17
5,8,10,11,14,15,17,21,24,27,33,133.8,144.35,3rqszw2y,17
5,7,10,11,14,16,17,21,24,27,32,137.94,150.7,26qqxpjj,17
5,7,10,11,14,16,17,21,24,27,35,41.78,57.75,f6t1qroy,17
5,7,10,12,14,16,17,21,24,27,29,22.32,38.99,79qn2mgn,17
5,7,10,11,14,15,17,21,24,27,33,20.5,37.52,8886ungo,17
5,7,10,11,14,16,17,21,23,27,30,78.18,97.44,n7vpemz2,17
5,7,10,11,14,15,17,21,24,27,35,155.85,178.15,8takecva,17
5,7,10,11,14,16,17,21,23,27,31,181.49,204.19,1eydd0jj,17
5,8,10,11,13,15,17,21,24,27,35,-99.4,-74.4,3o1v9r1m,17
5,8,10,11,13,15,17,21,23,27,33,-39.5,-13.5,1o1f1gpp,17
5,8,10,11,13,15,17,21,25,27,32,-69.2,-42.4,v6of81mc,17
5,6,9,11,13,15,17,21,24,27,31,-217.48,-189.88,9iua8wlt,17
5,7,10,12,14,16,17,22,25,27,35,68.15,116.73,0x4d1g7c,17
5,7,10,11,14,16,17,21,25,27,34,63.23,73.13,g990zma5,17
5,6,9,11,13,15,19,21,24,27,30,-119.97,-117.67,oiwrp35s,17
5,7,10,11,14,16,17,21,25,27,31,95.4,167.51,y0q2jnsm,17
5,7,10,11,14,16,17,21,24,27,32,42.35,69.92,itjzqni7,17
5,8,10,12,14,16,17,21,24,27,31,2149.92,1946.17,xe3765ql,17
5,8,10,12,14,16,17,21,24,27,33,176.55,126.52,o7pqerl1,17
5,8,10,12,14,16,17,21,24,27,32,108.06,97.89,lcruc2lq,17
5,7,10,11,14,16,17,21,25,27,35,92.76,89.58,hf30noug,17
5,7,10,11,14,16,17,21,23,27,35,55.67,82.8,sca5toky,17
5,7,10,11,14,16,17,21,23,27,33,78.76,109.98,m3vk4d40,17
5,7,10,11,14,16,17,21,23,27,35,95.67,127.4,bptmjh3d,17
5,8,10,11,14,16,17,21,24,27,32,475.08,507.62,v5p7lv20,17
5,8,10,11,14,16,17,21,24,27,33,165.39,198.25,bdec0ba1,17
5,8,10,11,14,16,17,21,24,27,35,305.41,432,1gpsk1od,17
5,6,9,11,13,15,18,21,23,27,33,-52.2,-25.2,gowws5qf,17
5,8,10,11,14,15,17,21,24,27,33,120.71,114.23,apblb506,17
5,7,10,12,14,16,17,21,25,27,35,95.52,60.09,v26mzb6c,17
5,8,10,12,14,16,17,21,25,27,32,42.59,38.52,3zjizqly,17
5,6,9,11,13,15,19,21,24,27,33,-191.04,-194.32,q5n6k41z,17
5,6,9,11,13,15,17,21,24,27,35,-77.31,-44.51,hhrookd2,17
5,7,10,12,14,16,17,21,24,27,35,331.07,243.99,mh3nw2gr,17
5,7,10,12,14,16,17,21,24,27,33,198.06,136.72,keqepf0m,17
5,8,10,11,14,16,17,21,24,27,30,112.63,51.96,fxz8rqvu,17
5,8,10,12,14,16,17,21,24,27,31,128.85,97.74,x6n7t8hs,17
5,7,10,12,14,16,17,21,26,27,32,59.39,31.99,0tv4w4i5,17
5,8,10,11,14,15,17,21,25,27,35,88.97,70.15,zm1faos5,17
5,7,10,11,14,16,17,21,26,27,33,52.34,37.3,1gblxsq7,17
5,6,9,11,13,15,20,21,25,27,35,-129.75,-140.95,4uuf90e3,17
5,7,10,12,14,16,17,21,25,27,35,69.7,63.24,8fqgkizh,17
5,7,10,11,14,16,17,21,25,27,31,181.97,176.17,bi13mblu,17
5,7,10,12,14,16,17,21,24,27,35,134.18,145.34,8nmazok9,17
5,6,9,11,13,15,17,21,25,27,29,-187.78,-173.38,9t4dpmrw,17
5,8,10,12,14,16,17,21,24,27,35,-10.9,5.9,lrqw3xla,17
5,8,10,11,14,16,17,21,25,27,35,363.2,380.72,5s59rl9r,17
5,7,10,12,14,16,17,21,24,27,33,82.73,102.19,g004gng8,17
5,7,10,11,14,16,17,21,24,27,31,202,221.8,zzpnlqei,17
5,7,10,11,14,16,17,21,25,27,35,203.73,227.91,1bfi45o2,17
5,7,10,11,14,16,17,21,24,27,35,5.46,39.44,kd4ugm89,17
5,7,10,11,14,16,17,21,24,27,35,89.07,125.41,cdxl50hf,17
5,8,10,11,13,15,17,21,25,27,35,-38.7,-12.9,d67hp72e,17
5,6,9,11,13,15,17,21,24,27,35,-68.6,-38.7,hogk0jl9,17
5,8,10,11,14,16,17,21,25,27,34,19.28,32.13,5ie1bpu4,17
5,7,10,11,14,16,17,21,23,27,33,30.33,-50.95,xluifzfl,17
5,7,10,12,14,16,17,21,24,27,35,335.82,271.42,h7b871s6,17
5,7,10,11,14,16,17,21,24,27,31,341.5,318.16,xxrcf92l,17
5,8,10,11,14,16,17,21,24,27,31,154.7,147.13,7qaw85j9,17
5,8,10,12,14,16,17,21,24,27,35,331,327.71,kpo7dpw7,17
5,7,10,12,14,16,17,21,24,27,35,84.76,81.73,u0fm0adl,17
5,8,10,11,14,16,17,21,26,27,31,175.95,173.36,scbb77jn,17
5,7,10,11,14,16,17,21,24,27,33,495.75,498.9,czeeddwe,17
5,8,10,11,14,16,17,21,24,27,31,141.64,157.43,idr031u6,17
5,8,10,11,14,16,17,21,24,27,35,193.63,216.72,v3tqtmd8,17
5,6,9,11,13,15,17,21,23,27,35,-121.3,-84.1,5kkr5060,17
5,7,10,11,14,16,17,21,24,27,35,243.31,304.23,nbmjj5a1,17
5,8,10,11,14,16,17,21,24,27,35,262.07,374.75,7vz4x7mn,17
5,8,10,11,14,16,17,21,24,27,35,107.24,129.2,11e94pe7,17
5,7,10,11,14,16,17,21,24,27,33,491.59,560.23,l50to787,17
5,8,10,12,14,16,17,21,24,27,34,578.83,505.44,l3hb9yeg,17
5,8,10,12,14,16,17,21,23,27,35,88.25,86.84,0xxgoaz8,17
5,7,10,11,14,16,17,21,24,27,35,67.91,122.02,5ts6tpzo,17
5,7,10,11,14,16,17,21,23,27,35,126.95,156.68,a60k5i9w,17
5,6,9,11,13,15,17,21,24,27,35,-286.4,-252.4,vedi2q2d,17
3,7,10,11,14,15,17,21,25,28,31,75.73,-8.72,przvq4kq,18
3,6,9,11,13,15,18,21,24,28,35,-55.04,-75.64,tkz7zh9u,18
3,7,10,11,14,16,17,21,26,28,34,53.9,-124.5,nn97tpch,18
3,8,10,11,14,16,17,21,24,28,32,95.55,35.39,x6zxi4xg,18
3,7,10,11,14,15,17,21,25,28,31,167.43,112.29,074xligf,18
3,6,9,11,13,15,20,21,24,28,33,-283.6,-337.6,ot3r1xw1,18
3,6,9,11,13,15,17,21,26,28,33,-263.5,-314.3,g84r969y,18
3,7,10,11,14,16,17,21,24,28,33,164.24,120.07,1yemb6kz,18
3,6,9,11,13,15,18,21,24,28,35,-216,-255.8,zca7zxyf,18
3,8,10,11,13,15,17,21,25,28,29,-342.4,-382.2,cn2055xk,18
3,6,9,11,13,15,18,21,24,28,33,-73.69,-110.63,ag8yu9h7,18
3,6,9,11,13,15,20,21,24,28,35,-38.7,-74.9,hogk0jl9,18
3,7,10,11,14,16,17,21,24,28,35,41.44,9.8,yaiqosbx,18
3,6,9,11,13,15,19,21,24,28,35,-352.2,-383.4,wak4ycex,18
3,6,9,11,13,15,18,21,23,28,35,2.7,-27.6,njz0vu08,18
3,7,10,11,14,16,17,21,23,28,35,82.8,52.95,sca5toky,18
3,7,10,11,14,16,17,21,24,28,31,67.03,43.73,s270rho2,18
3,8,10,11,13,15,17,21,24,28,35,-226.3,-243.5,8cyh64c7,18
3,6,9,11,13,15,18,21,24,28,35,-140.95,-156.95,4uuf90e3,18
3,6,9,11,13,15,17,21,24,28,34,-182.2,-197.4,edydbr11,18
3,8,10,11,13,15,17,21,24,28,31,13.58,3.38,ody1m92z,18
3,6,9,11,13,15,18,21,24,28,33,-47.24,-79.04,fh8ly4jj,18
3,6,9,11,13,15,18,21,24,28,35,-42.63,-63.63,drsd3gfr,18
3,7,10,11,14,16,17,21,24,28,35,72.35,53.78,5zc86wny,18
3,6,9,11,13,15,18,21,24,27,29,-301.2,-330.7,jyf560kk,18
3,6,9,11,13,15,18,21,25,27,33,-87.08,-129.48,t7uhl32a,18
3,6,9,11,13,15,17,21,24,27,34,-185.5,-187.1,my8o7lk6,18
3,6,9,11,13,15,18,21,26,27,30,-460,-502,otvnb5te,18
3,6,9,11,13,15,18,21,24,27,35,-112.02,-129.22,kibuds7n,18
3,6,9,11,13,15,17,21,25,27,29,-29,-46,519slsew,18
3,7,10,11,14,15,17,21,25,27,30,38.94,0.65,4qo41x6y,18
3,6,9,11,13,15,20,21,25,27,32,-36.33,-65.17,0ff2742h,18
3,6,9,11,13,15,17,21,24,27,35,5.11,10.24,tgyt0okw,18
3,8,10,11,13,15,17,21,25,27,32,-256.2,-249.2,qyyocas4,18
3,6,9,11,13,15,17,21,26,27,33,-171.4,-220.6,xcoc0hf4,18
3,6,9,11,13,15,18,21,26,27,35,-297.7,-327.7,zuqpu1wo,18
3,6,9,11,13,15,19,21,24,27,31,-134.53,-142.13,0005b37f,18
3,6,10,12,14,16,17,21,24,27,33,3.46,14.98,n26lbqa5,18
3,6,9,11,13,15,17,21,23,27,31,-173.77,-151.97,96b2y1fq,18
3,6,9,11,13,15,17,21,23,27,35,-173.38,-148.18,9t4dpmrw,18
3,6,9,11,13,15,19,21,26,27,35,-55.9,-111.9,0h6a0xq8,18
3,6,9,11,13,15,17,21,24,27,31,-264.36,-256.36,92ybpwat,18
3,6,9,11,13,15,20,21,24,27,34,-109.34,-170.68,wc6s9dsl,18
3,6,9,11,13,15,17,21,25,27,35,-21.68,-60.88,t5fns0sq,18
3,8,10,11,14,16,17,21,25,27,33,59.3,25.39,fkw475f4,18
3,7,10,11,14,16,17,21,24,27,33,498.9,470.54,czeeddwe,18
3,7,10,11,14,16,17,21,25,27,31,81.8,63.83,s1ftoyto,18
3,8,10,11,14,16,17,21,25,27,35,78.3,67.3,dnwj15ee,18
3,6,9,11,13,15,20,21,24,27,35,-268.1,-277.7,i6lqx8ts,18
3,7,10,12,14,16,17,21,24,27,34,42.6,37.49,lqy09jik,18
3,6,9,11,13,15,19,21,24,27,31,-247.8,-250.8,dz4i0852,18
3,6,9,11,13,15,18,21,23,27,31,-128,-128.4,11qpbunz,18
3,6,9,11,13,15,18,21,24,27,33,-337.8,-329.6,9pofl3q7,18
3,6,9,11,13,15,18,21,24,27,35,-146.8,-137.4,6xnpwopr,18
3,8,10,11,13,15,17,21,23,27,35,-270.8,-247,m0rj3925,18
