code,1,19,2,29,3,39,4,49,5,59,6,69,7,79,8,89,9,99,10,109,11,119,12,129,13,139,biao,kaishi,ability,val,treat
g91ye1x3,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,1,-4,0,-3,1,-9,0,-15,1,-15,3,-15,1,0,1,0,2
k1bp6zpx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,-15,1,-15,3,-15,1,0,1,0,2
0x4d1g7c,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,1,-4,0,-3,1,-9,0,-15,1,-15,6,-15,1,0,1,0,3
x6zxi4xg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-15,1,-15,6,-15,1,0,1,0,5
czeeddwe,0,0,0,0,1,9,1,4.8,0,4,1,4,1,3.8,0,3.32,0,4.32,2,3.32,0,-14.68,1,-14.68,4,-14.68,1,1,2,0,1
4hjk8ew7,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,0,-4,0,-3,1,-4,0,-14.5,1,-14.5,1,-14.5,1,0,1,0,1
fpeptlxo,0,0,0,0,1,6,1,0.72,1,1,1,1.25,1,1.44,0,-0.25,0,0.648,2,-0.25,0,-14.25,1,-14.25,2,-14.25,1,1,2,1,3
awima2e6,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,3,-4,0,-3,1,-19,0,-14,1,-14,0,-14,1,0,1,1,3
qslltb0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,-1,0,-14,1,-14,6,-14,1,0,1,1,5
kesgwead,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,2,-6,0,-6,1,-16,0,-14,1,-14,4,-14,1,0,1,1,5
uefnt3zt,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,1,-3,0,-14,1,-14,5,-14,1,0,1,1,8
i3ugntg2,0,0,0,0,0,-12,0,-12,0,-12,0,-12,0,-12,0,-13,0,-12,1,-13,0,-13.5,1,-13.5,1,-13.5,1,0,0,1,1
hk4udpqv,0,0,0,0,1,6,1,2.45,1,1,1,1.5,1,1.45,0,1.5,0,2.205,3,1.5,0,-13.5,1,-13.5,6,-13.5,1,1,2,1,3
bdec0ba1,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,1,-6,0,-6,1,-11,0,-13.5,1,-13.5,4,-13.5,1,0,1,1,5
1o1f1gpp,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,2,-7,0,-6,0,-17,0,-13.5,1,-13.5,5,-13.5,1,0,1,1,5
jbfzncen,0,0,0,0,0,3,1,5.2,0,3,1,3,1,3.2,0,4.6,0,4.68,2,4.6,0,-13.4,1,-13.4,5,-13.4,1,1,2,1,3
jj25twuw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,-1,0,-13,1,-13,6,-13,1,0,1,1,5
gowws5qf,0,0,0,0,1,6,1,1,0,1,0,1,0,1,0,0.8,0,0.9,2,0.8,0,-12.2,1,-12.2,6,-12.2,1,1,2,1,8
ubop1qmx,0,0,0,0,1,9,1,3.3,0,4,1,4,1,3.8,0,1.97,0,2.97,2,1.97,0,-12.03,1,-12.03,6,-12.03,1,1,2,1,3
rfnis2ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,-1,0,-12,1,-12,2,-12,1,0,1,1,3
1csmmf08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,1,-11,0,-11.5,1,-11.5,6,-11.5,1,0,1,1,3
tkz7zh9u,0,0,0,0,1,6,1,1.34,1,1,1,1.6,1,1.84,0,0.61,0,1.206,2,0.61,0,-11.39,1,-11.39,6,-11.39,1,1,2,1,5
1gblxsq7,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,1,-6,0,-6,0,-11,0,-11,1,-11,6,-11,1,0,1,1,1
yofqpucq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-6,0,-11,1,-11,4,-11,1,0,1,1,5
96b2y1fq,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,1,-3,0,-3,1,-8,0,-10.5,1,-10.5,3,-10.5,1,0,1,1,1
6e0ikkw9,0,0,0,0,0,3,1,6.09,1,3,1,3.9,1,4.09,0,4.57,0,5.481,2,4.57,0,-10.43,1,-10.43,5,-10.43,1,1,2,1,1
fh8ly4jj,0,0,0,0,0,3,1,2.1,0,3,1,3,1,3.1,0,1.79,0,1.89,1,1.79,0,-10.21,1,-10.21,1,-10.21,1,1,2,1,3
g7uoijja,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,0,-4,0,-3,1,-4,0,-10,1,-10,2,-10,1,0,1,1,1
1gpsk1od,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,0,-10,0,-9,0,-10,0,-10,1,-10,2,-10,1,0,0,1,2
o7pqerl1,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,1,-10,0,-9,1,-15,0,-10,1,-10,3,-10,1,0,0,1,2
z668vjdm,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,1,-7,0,-6,1,-12,0,-10,1,-10,5,-10,1,0,1,1,5
itjzqni7,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,1,-4,0,-3,1,-9,0,-9.5,1,-9.5,6,-9.5,1,0,1,1,2
gxr64i8r,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,1,-4,0,-3,1,-9,0,-9.5,1,-9.5,4,-9.5,1,0,1,1,8
scbb77jn,0,0,0,0,0,3,1,2.98,1,3,1,3.03,1,2.98,0,2.57,0,2.682,1,2.57,0,-9.43,1,-9.43,6,-9.43,1,1,2,1,2
tg2aszys,0,0,0,0,0,3,1,4.37,1,3,1,3.06,1,3.37,0,2.87,0,3.933,1,2.87,0,-9.13,1,-9.13,2,-9.13,1,1,2,1,5
vywegvat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-6,0,-9,1,-9,6,-9,1,0,1,1,1
d6harnae,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,2,-4,0,-3,1,-14,0,-9,1,-9,5,-9,1,0,1,1,8
